dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-06-28,2019-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-07-05,2019-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-07-12,2019-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-07-19,2019-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-07-26,2019-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-08-02,2019-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-08-09,2019-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-08-16,2019-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-08-23,2019-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-08-30,2019-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-09-06,2019-09,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-09-13,2019-09,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-09-20,2019-09,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-09-27,2019-09,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-10-04,2019-10,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-10-11,2019-10,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-10-18,2019-10,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-10-25,2019-10,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-11-01,2019-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-11-08,2019-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-11-15,2019-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-11-22,2019-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-11-29,2019-11,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-12-06,2019-12,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-12-13,2019-12,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-12-20,2019-12,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2019-12-27,2019-12,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-01-03,2020-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-01-10,2020-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-01-17,2020-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-01-24,2020-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-01-31,2020-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-02-07,2020-02,1,1.0,0,0.000791737158654697,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-02-14,2020-02,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-02-21,2020-02,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-02-28,2020-02,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-03-06,2020-03,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-03-13,2020-03,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-03-20,2020-03,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-03-27,2020-03,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-04-03,2020-04,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-04-10,2020-04,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-04-17,2020-04,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-04-24,2020-04,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-05-01,2020-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-05-08,2020-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-05-15,2020-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-05-22,2020-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-05-29,2020-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-06-05,2020-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-06-12,2020-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-06-19,2020-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-06-26,2020-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-07-03,2020-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-07-10,2020-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-07-17,2020-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-07-24,2020-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-07-31,2020-07,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-08-07,2020-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D032,brucellosis,Brucellosis,JP,Japan,D032,Brucellosis,布鲁氏菌病,Bacterial,2020-08-14,2020-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
